,,,,,A,21350,GAM-,0850-2,PLAY,FloatANote Pentascales 3,Identify the notes of the G Major pentascale - Treble GABCD
,,,,,A,21400,GAM-,0850-3,QUIZ,FloatANote Pentascales 3,Identify the notes of the G Major pentascale - Treble GABCD
,,,,,A,21450,GAM-,2770-5,REVIEW,Pattern Reading 1,Read & play Steps and Repeats (treble pitches) 
,,,,,A,21500,GAM-,2630-1,LEARN,Page Turner 4 S,Read and play the notes of the Treble G Major pentascale-GABCD
,,,,,A,21550,GAM-,2630-2,PLAY,Page Turner 4 S,Read and play the notes of the Treble G Major pentascale-GABCD
,,,,,A,21600,GAM-,2630-3,QUIZ,Page Turner 4 S,Read and play the notes of the Treble G Major pentascale-GABCD
,,,,,A,21650,GAM-,2000-1,LEARN,MIDI Memory Playback 1,Hear and play back random patterns of CDE on the MIDI keyboard
,,,,,A,21700,GAM-,2000-2,PLAY,MIDI Memory Playback 1,Hear and play back random patterns of CDE on the MIDI keyboard
,,,,,A,21750,GAM-,2000-3,QUIZ,MIDI Memory Playback 1,Hear and play back random patterns of CDE on the MIDI keyboard
,SOL,150A,Level 1,Assignment 10 - Skill Check,A,21800,GAM-,2060-5,REVIEW,Meteor Match 4,Name rhythm symbols - Quarter and half notes; quarter and half rests 
,,,,,A,21850,GAM-,3090-5,REVIEW,Rhythm Pop 3,How many beats? - Adds half and whole rests and ties 
,,,,,A,21900,GAM-,0400-5,REVIEW,Catch the Coconut 1,Hear and identify intervals 2nds & 5ths 
,,,,,A,21950,GAM-,3620-5,REVIEW,Staff Birds 7,Hear and play back random patterns of 5 notes C D E F G-- birds on staff
,,,,,A,22000,GAM-,0710-6,REV2,Falling Symbols 2,"Identify music symbols (see the ""Learn"" level of the game)"
,,,,,A,22050,GAM-,1980-5,REVIEW,Melody Pix 3,Listen to a melodic pattern and tell whether it is the same as or different than the written pattern.
,,,,,A,22100,GAM-,4010-5,REVIEW,Will Work for Peanuts 1,"Visually identify 2nds, 3rds, 4ths, & 5ths on the keyboard"
,,,,,A,22150,GAM-,3280-5,REVIEW,Rhythm Writer 3,Place Barlines and do the math in 4-4 time
,,,,,A,22200,GAM-,3830-6,REV2,Time Signature Blimp 1,See a melody and identify the time signature--3-4 and 4-4
,,,,,A,22250,GAM-,2790-5,REVIEW,Pattern Reading 2,Read & play Steps and Repeats (bass pitches) 
,SOL,155A,Level 1,Assignment 11,A,22300,GAM-,1840-1,LEARN,Melody Match 2,Hear a melody and tell which melody matches the one you heard
,,,,,A,22350,GAM-,1840-2,PLAY,Melody Match 2,Hear a melody and tell which melody matches the one you heard
,,,,,A,22400,GAM-,1840-3,QUIZ,Melody Match 2,Hear a melody and tell which melody matches the one you heard
,,,,,A,22450,GAM-,2860-1,LEARN,Pick the Pattern Forte Piano,"Hear, then identify each chord in a 4-chord pattern as forte or piano."
,,,,,A,22500,GAM-,2860-2,PLAY,Pick the Pattern Forte Piano,"Hear, then identify each chord in a 4-chord pattern as forte or piano."
,,,,,A,22550,GAM-,2860-3,QUIZ,Pick the Pattern Forte Piano,"Hear, then identify each chord in a 4-chord pattern as forte or piano."
,,,,,A,22600,GAM-,1060-1,LEARN,Grand Staff Pattern Reading 1,"Read from 3 Guide Notes: Bass F, Middle C, Treble G "
,,,,,A,22650,GAM-,1060-2,PLAY,Grand Staff Pattern Reading 1,"Read from 3 Guide Notes: Bass F, Middle C, Treble G "
,,,,,A,22700,GAM-,1060-3,QUIZ,Grand Staff Pattern Reading 1,"Read from 3 Guide Notes: Bass F, Middle C, Treble G "
,,,,,A,22750,GAM-,0410-1,LEARN,Catch the Coconut 2,Hear and identify 2nds & 3rds 
,,,,,A,22800,GAM-,0410-2,PLAY,Catch the Coconut 2,Hear and identify 2nds & 3rds 
,,,,,A,22850,GAM-,0410-3,QUIZ,Catch the Coconut 2,Hear and identify 2nds & 3rds 
,,,,,A,22900,GAM-,3600-2,PLAY,Staff Birds 6,Hear and play back random patterns of 4 notes G A B D-- birds on staff
,,,,,A,22950,GAM-,3600-3,QUIZ,Staff Birds 6,Hear and play back random patterns of 4 notes G A B D-- birds on staff
,,,,,A,23000,GAM-,1000-1,LEARN,Grand Staff Guide Notes 3,"Read & play Treble G, Middle G, Bass G on the onscreen keyboard"
,,,,,A,23050,GAM-,1000-2,PLAY,Grand Staff Guide Notes 3,"Read & play Treble G, Middle G, Bass G on the onscreen keyboard"
,,,,,A,23100,GAM-,1000-3,QUIZ,Grand Staff Guide Notes 3,"Read & play Treble G, Middle G, Bass G on the onscreen keyboard"
,,,,,A,23150,GAM-,2750-5,REVIEW,MIDI Pattern Flashes 1,Sightreading patterns in the Middle C pentascale with 2nds and 3rds
,SOL,160A,Level 1,Assignment 12,A,23200,GAM-,3980-5,REVIEW,Undersea Intervals 2,Name Intervals - 2nds & 3rds
,,,,,A,23250,GAM-,0980-5,REVIEW,Grand Staff Guide Notes 2,"Read and Play Treble C, Middle C, Bass C "
,,,,,A,23300,GAM-,2740-5,REVIEW,Page Turner Letters 7,Name the notes of the treble C pentascale
,,,,,A,23350,GAM-,2650-1,LEARN,Page Turner 5 6,Read and play the notes of the Bass G Major pentascale-GABCD
,,,,,A,23400,GAM-,2650-2,PLAY,Page Turner 5 6,Read and play the notes of the Bass G Major pentascale-GABCD
,,,,,A,23450,GAM-,2650-3,QUIZ,Page Turner 5 6,Read and play the notes of the Bass G Major pentascale-GABCD
,,,,,A,23500,GAM-,0500-1,LEARN,Climbing High,"Hear and play back 2nds, 3rds, 4ths, 5ths - same root - Major pentascale"
,,,,,A,23550,GAM-,0500-2,PLAY,Climbing High,"Hear and play back 2nds, 3rds, 4ths, 5ths - same root - Major pentascale"
,,,,,A,23600,GAM-,0500-3,QUIZ,Climbing High,"Hear and play back 2nds, 3rds, 4ths, 5ths - same root - Major pentascale"
,,,,,A,23650,GAM-,1410-1,LEARN,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,23700,GAM-,1410-2,PLAY,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,23750,GAM-,1410-3,QUIZ,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,23800,GAM-,0850-5,REVIEW,FloatANote Pentascales 3,Identify the notes of the G Major pentascale - Treble GABCD
,,,,,A,23850,GAM-,3150-5,REVIEW,Rhythm Regatta 1,"See 2 rhythms, choose which one you hear.  Quarter, half, dotted half, whole notes."
,,,,,A,23900,GAM-,2760-5,REVIEW,MIDI Pattern Flashes 2,Sightreading patterns in the bass C pentascale with 2nds and 3rds
,,,,,A,23950,GAM-,2470-1,LEARN,MIDI Note Rockets 3,Read and play notes from the bass G pentascale
,,,,,A,24000,GAM-,2470-2,PLAY,MIDI Note Rockets 3,Read and play notes from the bass G pentascale
,,,,,A,24050,GAM-,2470-3,QUIZ,MIDI Note Rockets 3,Read and play notes from the bass G pentascale
,SOL,165A,Level 1,Assignment 13,A,24100,GAM-,3210-1,LEARN,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,24150,GAM-,3210-2,PLAY,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,24200,GAM-,3210-3,QUIZ,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,24250,GAM-,0860-1,LEARN,FloatANote Pentascales 4,Identify the notes of the bass G Major pentascale - bass GABCD
,,,,,A,24300,GAM-,0860-2,PLAY,FloatANote Pentascales 4,Identify the notes of the bass G Major pentascale - bass GABCD
,,,,,A,24350,GAM-,0860-3,QUIZ,FloatANote Pentascales 4,Identify the notes of the bass G Major pentascale - bass GABCD
,,,,,A,24400,GAM-,3640-2,PLAY,Staff Birds 8,Hear and play back random patterns of 5 notes G A B C D-- birds on staff
,,,,,A,24450,GAM-,3640-3,QUIZ,Staff Birds 8,Hear and play back random patterns of 5 notes G A B C D-- birds on staff
,,,,,A,24500,GAM-,3160-1,LEARN,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,24550,GAM-,3160-2,PLAY,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,24600,GAM-,3160-3,QUIZ,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,24650,GAM-,1070-1,LEARN,Grand Staff Pattern Reading 2,"Read from 3 Guide Notes: Bass C, Middle C, Treble C "
,,,,,A,24700,GAM-,1070-2,PLAY,Grand Staff Pattern Reading 2,"Read from 3 Guide Notes: Bass C, Middle C, Treble C "
,,,,,A,24750,GAM-,1070-3,QUIZ,Grand Staff Pattern Reading 2,"Read from 3 Guide Notes: Bass C, Middle C, Treble C "
,,,,,A,24800,GAM-,1390-1,LEARN,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,,,,,A,24850,GAM-,1390-2,PLAY,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,,,,,A,24900,GAM-,1390-3,QUIZ,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,,,,,A,24950,GAM-,2000-5,REVIEW,MIDI Memory Playback 1,Hear and play back random patterns of CDE on the MIDI keyboard
,SOL,170A,Level 1,Assignment 14,A,25000,GAM-,1730-5,REVIEW,LetterFly 5,Play Black Key Sharps on the onscreen keyboard
,,,,,A,25050,GAM-,2160-1,LEARN,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)"
,,,,,A,25100,GAM-,2160-2,PLAY,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)"
,,,,,A,25150,GAM-,2160-3,QUIZ,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)"
,,,,,A,25200,GAM-,1480-1,LEARN,Jingle Notes 1 S,Identify all lines and spaces on the treble staff
,,,,,A,25250,GAM-,1480-2,PLAY,Jingle Notes 1 S,Identify all lines and spaces on the treble staff
,,,,,A,25300,GAM-,1480-3,QUIZ,Jingle Notes 1 S,Identify all lines and spaces on the treble staff
,,,,,A,25350,GAM-,3580-2,PLAY,Staff Birds 5,Hear and play back random patterns of 4 notes F G A C-- birds on staff
,,,,,A,25400,GAM-,3580-3,QUIZ,Staff Birds 5,Hear and play back random patterns of 4 notes F G A C-- birds on staff
,,,,,A,25450,GAM-,3840-1,LEARN,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,25500,GAM-,3840-2,PLAY,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,25550,GAM-,3840-3,QUIZ,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,25600,GAM-,2200-2,PLAY,Musical Memory 1 CDEFG,Play back random patterns of C D E F G on the staff with visual clues
,,,,,A,25650,GAM-,2200-3,QUIZ,Musical Memory 1 CDEFG,Play back random patterns of C D E F G on the staff with visual clues
,,,,,A,25700,GAM-,0120-1,LEARN,Beat the Clock - Intervals 1,"Given the first note, play half steps up & down on the onscreen keyboard"
,,,,,A,25750,GAM-,0120-2,PLAY,Beat the Clock - Intervals 1,"Given the first note, play half steps up & down on the onscreen keyboard"
,,,,,A,25800,GAM-,0120-3,QUIZ,Beat the Clock - Intervals 1,"Given the first note, play half steps up & down on the onscreen keyboard"
,,,,,A,25850,GAM-,1920-1,LEARN,MIDI Melody Mimic 1,"Hear then playback 4-note patterns in C,G,or F Major 1st 3 notes steps-repeats"
,,,,,A,25900,GAM-,1920-2,PLAY,MIDI Melody Mimic 1,"Hear then playback 4-note patterns in C,G,or F Major 1st 3 notes steps-repeats"
,,,,,A,25950,GAM-,1920-3,QUIZ,MIDI Melody Mimic 1,"Hear then playback 4-note patterns in C,G,or F Major 1st 3 notes steps-repeats"
,SOL,175A,Level 1,Assignment 15 - Skill Check,A,26000,GAM-,0500-5,REVIEW,Climbing High,"Hear and play back 2nds, 3rds, 4ths, 5ths - same root - Major pentascale"
,,,,,A,26050,GAM-,2650-5,REVIEW,Page Turner 5 S,Read and play the notes of the Bass G Major pentascale-GABCD
,,,,,A,26100,GAM-,0860-5,REVIEW,FloatANote Pentascales 4,Identify the notes of the bass G Major pentascale - bass GABCD
,,,,,A,26150,GAM-,1410-5,REVIEW,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,26200,GAM-,1000-5,REVIEW,Grand Staff Guide Notes 3,"Read & play Treble G, Middle G, Bass G on the onscreen keyboard"
,,,,,A,26250,GAM-,3160-5,REVIEW,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,26300,GAM-,1840-5,REVIEW,Melody Match 2,Hear a melody and tell which melody matches the one you heard
,,,,,A,26350,GAM-,1060-5,REVIEW,Grand Staff Pattern Reading 1,"Read from 3 Guide Notes: Bass F, Middle C, Treble G "
,,,,,A,26400,GAM-,1070-5,REVIEW,Grand Staff Pattern Reading 2,"Read from 3 Guide Notes: Bass C, Middle C, Treble C "
,,,,,A,26450,GAM-,0410-5,REVIEW,Catch the Coconut 2,Hear and identify 2nds & 3rds 
,,,,,A,26500,GAM-,3640-5,REVIEW,Staff Birds 8,Hear and play back random patterns of 5 notes G A B C D-- birds on staff
,,,,,A,26550,GAM-,1390-5,REVIEW,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,,,,,A,26600,GAM-,2470-5,REVIEW,MIDI Note Rockets 3,Read and play notes from the bass G pentascale
,,,,,A,26650,GAM-,2210-2,PLAY,Musical Memory 1 CDEG,Play back random patterns of C D E G on the staff with visual clues
,,,,,A,26700,GAM-,2210-3,QUIZ,Musical Memory 1 CDEG,Play back random patterns of C D E G on the staff with visual clues
,SOL,180A,Level 1,Assignment 16,A,26750,GAM-,1500-1,LEARN,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.
,,,,,A,26800,GAM-,1500-2,PLAY,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.
,,,,,A,26850,GAM-,1500-3,QUIZ,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.
,,,,,A,26900,GAM-,1500-4,CHALLENGE,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.
,,,,,A,26950,GAM-,1710-5,REVIEW,LetterFly 4,Black Key Flats--Identify and play on the onscreen keyboard
,,,,,A,27000,GAM-,0420-1,LEARN,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths "
,,,,,A,27050,GAM-,0420-2,PLAY,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths "
,,,,,A,27100,GAM-,0420-3,QUIZ,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths "
,,,,,A,27150,GAM-,2220-2,PLAY,Musical Memory 2 CDE,Hear and play back random patterns of C  D  E  notes on staff
,,,,,A,27200,GAM-,2220-3,QUIZ,Musical Memory 2 CDE,Hear and play back random patterns of C  D  E  notes on staff
,,,,,A,27250,GAM-,2920-2,PLAY,Practice Buddy 1,Error detection -- hear a phrase from a folk tune and find the error on the notated page
,,,,,A,27300,GAM-,2920-3,QUIZ,Practice Buddy 1,Error detection -- hear a phrase from a folk tune and find the error on the notated page
,,,,,A,27350,GAM-,2670-1,LEARN,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD
,,,,,A,27400,GAM-,2667-2,PLAY,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD
,,,,,A,27450,GAM-,2670-3,QUIZ,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD
,,,,,A,27500,GAM-,0720-1,LEARN,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)"
,,,,,A,27550,GAM-,0720-2,PLAY,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)"
,,,,,A,27600,GAM-,0720-3,QUIZ,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)"
,,,,,A,27650,GAM-,2810-1,LEARN,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys
,,,,,A,27700,GAM-,2810-2,PLAY,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys
,,,,,A,27750,GAM-,2810-3,QUIZ,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys
,,,,,A,27800,GAM-,0160-1,LEARN,MIDI Beat the Clock - Pentascales 1,"Play C, G, D and A Major pentascales on the MIDI keyboard"
,,,,,A,27850,GAM-,0160-2,PLAY,MIDI Beat the Clock - Pentascales 1,"Play C, G, D and A Major pentascales on the MIDI keyboard"
,,,,,A,27900,GAM-,1060-3,QUIZ,Grand Staff Pattern Reading 1,"Read from 3 Guide Notes: Bass F, Middle C, Treble G "
,SOL,185A,Level 1,Assignment 17,A,27950,GAM-,0870-1,LEARN,FloatANote Pentascales 5,Identify the notes of the G Major pentascale - Middle GABCD
,,,,,A,28000,GAM-,0870-2,PLAY,FloatANote Pentascales 5,Identify the notes of the G Major pentascale - Middle GABCD
,,,,,A,28050,GAM-,0870-3,QUIZ,FloatANote Pentascales 5,Identify the notes of the G Major pentascale - Middle GABCD
,,,,,A,28100,GAM-,0280-1,LEARN,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,28150,GAM-,0280-2,PLAY,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,28200,GAM-,0280-3,QUIZ,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,28250,GAM-,0280-4,CHALLENGE,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,28300,GAM-,1480-5,REVIEW,Jingle Notes 1,Identify all lines and spaces on the treble staff
,,,,,A,28350,GAM-,0430-1,LEARN,Catch the Coconut 4,Hear and identify 4ths & 5ths 
,,,,,A,28400,GAM-,0430-2,PLAY,Catch the Coconut 4,Hear and identify 4ths & 5ths 
,,,,,A,28450,GAM-,0430-3,QUIZ,Catch the Coconut 4,Hear and identify 4ths & 5ths 
,,,,,A,28500,GAM-,3210-5,REVIEW,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,28550,GAM-,0180-1,LEARN,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major"
,,,,,A,28600,GAM-,0180-2,PLAY,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major"
,,,,,A,28650,GAM-,0180-3,QUIZ,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major"
,SOL,190A,Level 1,Assignment 18,A,28700,GAM-,1750-1,LEARN,LetterFly 6,Play Black Key Sharps & Flats on the onscreen keyboard
,,,,,A,28750,GAM-,1750-2,PLAY,LetterFly 6,Play Black Key Sharps & Flats on the onscreen keyboard
,,,,,A,28800,GAM-,1750-3,QUIZ,LetterFly 6,Play Black Key Sharps & Flats on the onscreen keyboard
,,,,,A,28850,GAM-,0310-1,LEARN,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard
,,,,,A,28900,GAM-,0310-2,PLAY,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard
,,,,,A,28950,GAM-,0310-3,QUIZ,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard
,,,,,A,29000,GAM-,0310-4,CHALLENGE,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard
,,,,,A,29050,GAM-,2250-2,PLAY,Musical Memory 3-CDE,"Hear, then play back random patterns of C  D  E on the onscreen keybd"
,,,,,A,29100,GAM-,2250-3,QUIZ,Musical Memory 3-CDE,"Hear, then play back random patterns of C  D  E on the onscreen keybd"
,,,,,A,29150,GAM-,2920-5,REVIEW,Practice Buddy 1,Error detection -- hear a phrase from a folk tune and find the error on the notated page
,,,,,A,29200,GAM-,2660-5,REVIEW,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD
,,,,,A,29250,GAM-,0120-5,REVIEW,Beat the Clock - Intervals 1,"Given the first note, play half steps up & down on the onscreen keyboard"
,SOL,195A,Level 1,Assignment 19,A,29300,GAM-,0280-5,REVIEW,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,29350,GAM-,0310-5,REVIEW,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard
,,,,,A,29400,GAM-,0430-5,REVIEW,Catch the Coconut 4,Hear and identify 4ths & 5ths 
,,,,,A,29450,GAM-,0160-5,REVIEW,MIDI Beat the Clock - Pentascales 1,"Play C, G, D and A Major pentascales on the MIDI keyboard"
,,,,,A,29500,GAM-,1920-5,REVIEW,MIDI Melody Mimic 1,"Hear then playback 4-note patterns in C,G,or F Major 1st 3 notes steps-repeats"
,,,,,A,29550,GAM-,1990-2,PLAY,Melody Puzzles 1,"Hear a melody, see the measures out of order, and put measures in order"
,SOL,200A,Level 1,Assignment 20 - Skill Check,A,29600,GAM-,2160-5,REVIEW,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)"
,,,,,A,29650,GAM-,1500-5,REVIEW,Jingle Notes 2,Identify all lines and spaces on the bass staff.
,,,,,A,29700,GAM-,0420-5,REVIEW,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths "
,,,,,A,29750,GAM-,1750-5,REVIEW,LetterFly 6,Play Black Key Sharps & Flats on the onscreen keyboard
,,,,,A,29800,GAM-,3840-5,REVIEW,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,29850,GAM-,0720-5,REVIEW,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)"
,,,,,A,29900,GAM-,2810-5,REVIEW,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys
,,,,,A,29950,GAM-,0870-5,REVIEW,FloatANote Pentascales 5,Identify the notes of the G Major pentascale - Middle GABCD
,,,,,A,30000,GAM-,0180-5,REVIEW,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major"
,SOL,205A,Level 2,Assignment 1 - Review Level 1,A,30050,GAM-,3210-1,LEARN,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,30100,GAM-,3210-2,PLAY,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,30150,GAM-,3210-3,QUIZ,Rhythm Rockets 1,"See a rhythm, then choose from 4 rhythms you hear: Quarter notes & rests"
,,,,,A,30200,GAM-,3160-1,LEARN,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,30250,GAM-,3160-2,PLAY,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,30300,GAM-,3160-3,QUIZ,Rhythm Regatta 2,"See 2 rhythms, choose which one you hear.  Quarter notes and rests, half notes and rests. "
,,,,,A,30350,GAM-,1480-1,LEARN,Jingle Notes 1 S,Identify all lines and spaces on the treble staff
,,,,,A,30400,GAM-,1480-2,PLAY,Jingle Notes 1 S,Identify all lines and spaces on the treble staff
,,,,,A,30450,GAM-,1480-3,QUIZ,Jingle Notes 1 S,Identify all lines and spaces on the treble staff
,,,,,A,30500,GAM-,3840-1,LEARN,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,30550,GAM-,3840-2,PLAY,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,30600,GAM-,3840-3,QUIZ,Time Signature Blimp 2,"See a melody and identify the time signature--3-4, 4-4, 5-4 and 6-4"
,,,,,A,30650,GAM-,3280-1,LEARN,Rhythm Writer 3,Place Barlines and do the math in 4-4 time
,,,,,A,30700,GAM-,3280-2,PLAY,Rhythm Writer 3,Place Barlines and do the math in 4-4 time
,,,,,A,30750,GAM-,3280-3,QUIZ,Rhythm Writer 3,Place Barlines and do the math in 4-4 time
,,,,,A,30800,GAM-,3090-1,LEARN,Rhythm Pop 3,How many beats? - Adds half and whole rests and ties 
,,,,,A,30850,GAM-,3090-2,PLAY,Rhythm Pop 3,How many beats? - Adds half and whole rests and ties 
,,,,,A,30900,GAM-,3090-3,QUIZ,Rhythm Pop 3,How many beats? - Adds half and whole rests and ties 
,,,,,A,30950,GAM-,0280-1,LEARN,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,31000,GAM-,0280-2,PLAY,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,31050,GAM-,0280-3,QUIZ,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard
,,,,,A,31100,GAM-,0280-4,CHALLENGE,Bumble Keys 1 S,
,,,,,A,31150,GAM-,1390-1,LEARN,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,,,,,A,31200,GAM-,1390-2,PLAY,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,,,,,A,31250,GAM-,1390-3,QUIZ,MIDI Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C
,SOL,210A,Level 2,Assignment 2,A,31300,GAM-,3700-1,LEARN,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots"
,,,,,A,31350,GAM-,3700-2,PLAY,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots"
,,,,,A,31400,GAM-,3700-3,QUIZ,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots"
,,,,,A,31450,GAM-,1410-1,LEARN,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,31500,GAM-,1410-2,PLAY,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,31550,GAM-,1410-3,QUIZ,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths"
,,,,,A,31600,GAM-,2840-1,LEARN,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played
,,,,,A,31650,GAM-,2840-2,PLAY,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played
,,,,,A,31700,GAM-,2840-3,QUIZ,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played
,,,,,A,31750,GAM-,1020-1,LEARN,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard
,,,,,A,31800,GAM-,1020-2,PLAY,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard
,,,,,A,31850,GAM-,1020-3,QUIZ,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard
,,,,,A,31900,GAM-,0800-1,LEARN,Float a Note 1 S,Name Treble Staff lines and spaces 
,,,,,A,31950,GAM-,0800-2,PLAY,Float a Note 1 S,Name Treble Staff lines and spaces 
,,,,,A,32000,GAM-,0800-3,QUIZ,Float a Note 1 S,Name Treble Staff lines and spaces 
,,,,,A,32050,GAM-,1080-1,LEARN,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes
,,,,,A,32100,GAM-,1080-2,PLAY,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes
,,,,,A,32150,GAM-,1080-3,QUIZ,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes
